id,text,khoa,topic,source
tamanh_2899,"Làm thụ tinh trong ống nghiệm, nên ăn gì để niêm mạc đẹp?. Em bắt đầu tiêm kích trứng để làm IVF, bác sĩ Lê Hoàng cho em hỏi em nên tẩm bổ gì để trứng tốt và niêm mạc đẹp với ạ? Ngũ cốc nội tiết, lá mâm xôi... có giúp niêm mạc dày hơn không thưa bác sĩ. Cám ơn Bác sĩ ạ. Chị Tường Vy – 37 Tuổi Gia Lâm, Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2900,"Có nên quan hệ vợ chồng khi kích trứng làm thụ tinh nhân tạo?. Bác sĩ ơi, trong quá trình kích trứng em có được quan hệ vợ chồng không ạ? Nếu quan hệ có khiến trứng rụng sớm hơn không và có ảnh hưởng đến kết quả điều trị không? Em cảm ơn bác sĩ! Chị Bảo Lan – 38 Tuổi Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2901,"Bị quá kích buồng trứng khi làm thụ tinh ống nghiệm, phải làm sao?. Em làm IVF ở 1 bệnh viện tại TP.HCM, em bị quá kích buồng trứng, bụng căng cứng đau, đi phải khòm lưng. Em đã hút nước 2 lần rồi mà vẫn khó chịu lắm, không ăn được gì. Càng uống nhiều nước thì càng tức bụng. Bác sĩ cho em hỏi tình trạng này sẽ kéo dài bao lâu và làm thế nào để giảm bớt? Em cám ơn bác sĩ. Minh Vy – 34 Tuổi Q. Bình Thạnh, Tp.HCM",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2902,"Bị buồng trứng đa nang, có nên kích trứng làm thụ tinh ống nghiệm?. Thưa bác sĩ! Với trường hợp bị buồng trứng đa nang thì có nên kích trứng làm IVF không? Làm thế nào để phòng ngừa tình trạng quá kích buồng trứng? Nếu bị quá kích buồng trứng có nguy hiểm không ạ? Chị Hải Miên – 36 Tuổi An Giang",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2903,"Thời gian kích trứng để làm thụ tinh ống nghiệm. Bác sĩ ơi, em mới kích trứng tháng trước, tháng này em muốn kích trứng tiếp để gom trứng có được không ạ? Hà Linh – 30 Tuổi Thái Bình",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2904,"Khâu eo cổ tử cung để giữ thai sau thụ tinh ống nghiệm. Em tiền sử sinh non, cổ tử cung ngắn. Em làm IVF thành công, bây giờ đã có thai 10 tuần, vậy em có nên đi khâu eo cổ tử cung không ạ? Khâu có đau không thưa bác sĩ? Ở Tâm Anh có dịch vụ khâu eo cổ tử cung không? Mong bác sĩ tư vấn giúp, em cám ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2905,"Kích trứng nhiều lần có ảnh hưởng gì không?. Tôi AMH thấp, dự trữ buồng trứng kém nên phải gom trứng. Bác sĩ vui lòng cho tôi hỏi kích trứng nhiều lần có ảnh hưởng đến nội tiết sau này không ạ? Lan Hinh, 38 Tuổi Phú Yên",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2906,Trước khi lấy tinh trùng làm IVF có cần kiêng quan hệ không?. Thưa BS! Trước khi lấy tinh trùng thì có cần kiêng quan hệ không? Ăn uống thế nào để có tinh trùng khỏe mạnh trước khi làm IVF? Xin bác sĩ tư vấn giúp ạ!,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2907,Khả năng thành công khi chuyển phôi trữ?. Em chuyển phôi thành công nhưng lại mang nỗi đau thai sinh hoá. Em còn lại 4 phôi ngày 5 nhưng mà vừa sợ vừa hoang mang không biết lần sau em có thể mang thai bình thường không?,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2908,"Làm thủ thuật PESA chữa vô sinh thì có mổ tinh hoàn không?. Tôi bị vô sinh không có tinh trùng do bị tắc, được chỉ định làm thủ thuật PESA. Xin hỏi BS, nếu tôi làm thủ thuật này thì có phải mổ tinh hoàn hay không? Có đau và tổn hại gì đến khả năng tình dục sau này không? Cảm ơn BS!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2909,Thai 3 IVF dễ gặp nguy cơ gì?. Tôi chuyển 3 phôi và có thai 3 thì có nguy cơ nào không? Tôi có nên giảm thiểu thai không thưa bác sĩ? Cám ơn bác sĩ.,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2910,"Tắc ống dẫn tinh có chữa được không?. Thưa BS! Chồng em bị tắc ống dẫn tinh, nếu không làm IVF thì có cách nào chữa không bác sĩ? Mai Hoàng Ánh - 26 tuổi - Nghệ An",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2911,"Xét nghiệm nhiễm sắc thể khi làm thụ tinh ống nghiệm. Bệnh viện Tâm Anh có làm xét nghiệm nhiễm sắc thể phôi không ạ? Chồng em làm nhiễm sắc đồ có đảo đoạn NST số 9, em có nên làm sàng lọc phôi không thưa bác sĩ? Cám ơn bác sĩ. Minh Lan, 36 Tuổi Việt Trì – Phú Thọ",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2912,"Khi khám vô sinh hiếm muộn thì lấy tinh trùng như thế nào?. Thưa BS! Khi đi khám vô sinh hiếm muộn, đến khâu lấy tinh trùng để làm xét nghiệm thì nên lấy như thế nào? Người vợ có được vào chung với chồng không? Cảm ơn bác sĩ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2913,"Trường hợp nào nên sử dụng PGS và PGD?. Sàng lọc di truyền tiền làm tổ (PGS) và Chẩn đoán di truyền tiền làm tổ (PGD) nên sử dụng trong trường hợp nào thưa bác sĩ? Em mang gen alpha Thalassemia, chồng e mang gen beta Thalassemia, em có cần làm sàng lọc phôi không?",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2914,"Thiểu năng tinh trùng có làm thụ tinh ống nghiệm được không?. Thưa BS! Khi thực hiện xét nghiệm tinh dịch đồ, chồng em được chấn đoán vô tinh trùng, phải chọc mào tinh hoàn. Nhưng sau khi chọc mào tinh thì kết quả vẫn là tinh trùng yếu, thiểu năng tinh trùng và ít, không đông tinh được. Trường hợp của chồng em có làm IVF được không? Xin BS tư vấn giúp ạ!",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2915,"Đông phôi có ảnh hưởng đến chất lượng phôi?. Đông phôi, đông tinh có ảnh hưởng đến chất lượng phôi không thưa bác sĩ? Tôi sắp đi công tác, giờ muốn đông tinh thì tôi cần làm những gì? Mong Bác sĩ tư vấn giúp, cảm ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2916,"Tinh trùng yếu có làm thụ tinh trong ống nghiệm được không?. Thưa BS! Chồng em tinh trùng cực yếu và ít, 100% dị dạng, 100% bất động. Kết quả xét nghiệm tinh dịch đồ chỉ có 1 vài xác tinh trùng trên tiêu bản. Chồng em đã đi chữa đông tây y các kiểu nhưng không hiệu quả. Tình trạng này của chồng em có thể làm IVF được không? Mong bác sĩ tư vấn giúp ạ?",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2917,Xét nghiệm tinh dịch đồ trước khi làm thụ tinh ống nghiệm. Thưa bác sĩ! Vì sao phải làm xét nghiệm tinh dịch đồ trước khi IVF thưa bác sĩ? Những yếu tố nào sẽ ảnh hưởng đến kết quả xét nghiệm tinh dịch đồ?,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2918,Kỹ thuật lấy tinh trùng trong thụ tinh ống nghiệm. Thưa bác sĩ! Có những kỹ thuật nào để lấy tinh trùng phục vụ trong thụ tinh ống nghiệm? Trong trường hợp phải phẫu thuật lấy tinh trùng thì phía bệnh viện Tâm Anh đang áp dụng những cách nào?,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2919,Bệnh viện Tâm Anh thông báo kết quả phôi cho khách như thế nào?. Thưa bác sĩ! Bệnh viện Tâm Anh có thông báo cho tôi về kết quả phôi không? Ai sẽ thông báo và vào lúc nào? Nếu tôi có thắc mắc thì tôi có thể gọi điện/ gặp ai?,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2920,Chọc trứng sau bao lâu biết được số lượng và chất lượng phôi?. Thưa bác sĩ! Sau bao lâu tôi có thể biết được chất lượng noãn? Bao lâu để biết được số lượng + chất lượng phôi? Nếu ít noãn thì nên thụ tinh luôn hay tiếp tục kích trứng để gom trứng thưa bác sĩ? Nhờ bác sĩ tư vấn giúp ạ!,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2921,"Sau chọc hút noãn có thể đi đường xa bằng ô tô, xe máy, máy bay?. Thưa bác sĩ! Tôi đang tiêm kích trứng để chuẩn bị chọc hút noãn ở Bệnh viện Tâm Anh. Bác sĩ cho tôi hỏi sau khi thực hiện thủ thuật chọc hút tôi có thể về quê bằng ô tô, xe máy, máy bay không? Tôi có thể đi du lịch luôn không, tôi đã đặt vé rồi.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2922,"Có được quan hệ vợ chồng sau chọc hút noãn và chuyển phôi không?. Thưa bác sĩ! Vợ chồng tôi có được quan hệ sau chọc hút noãn, chuyển phôi không? Trường hợp nào thì tôi phải đi khám gấp? Nhờ bác sĩ tư vấn giúp ạ! Nguyễn Thị Hường - 35 tuổi - TP.Vinh",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2923,Nên chuyển phôi trữ hay chuyển phôi tươi?. Thưa bác sĩ! Sau tiêm kích trứng và chọc hút noãn có cần nghỉ ngơi một chu kỳ để cơ thể khỏe mạnh rồi mới thực hiện chuyển phôi không thưa bác sĩ? Trong trường hợp nào thì nên nghỉ 1-2 chu kỳ? Tôi nên chuyển phôi tươi hay phôi đông lạnh? Cái nào tỷ lệ cao hơn?,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2924,"Làm thụ tinh ống nghiệm, nên đông phôi ngày mấy?. Tôi bị buồng trứng đa nang chưa có thai lần nào, làm IVF lần 1, các bác sĩ tư vấn tôi có nguy cơ quá kích buồng trứng nên đông phôi. Vậy tôi nên đông phôi ngày mấy thưa bác sĩ? Cám ơn Bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2925,Có kiêng cữ gì trước khi chọc hút noãn không?. Thưa bác sĩ! Tuần sau tôi thực hiện thủ thuật chọc hút noãn. Bác sĩ cho tôi hỏi tôi phải chuẩn bị những gì? Có cần kiêng cữ gì không? Thời gian thực hiện thủ thuật khoảng bao lâu?,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2926,"Ảnh hưởng của kỹ thuật phôi thoát màng trong thụ tinh ống nghiệm. Kỹ thuật hỗ trợ phôi thoát màng có ảnh hưởng chất lượng phôi không? Khi nào thì nên áp dụng kỹ thuật hỗ trợ phôi thoát màng ạ, xin bác sĩ tư vấn giúp, cám ơn bác sĩ.",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2927,"Cách tính tuổi thai khi làm thụ tinh ống nghiệm. Bác sĩ ơi cho em hỏi, thai IVF thì tính tuổi thai như thế nào ạ? Có cần đi siêu âm thăm khám hàng tuần không? Em cám ơn bác sĩ. Chị Phương Liên – 34 Tuổi Hưng Yên",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2928,"Chuyển phôi sau 5 ngày, có cần kiêng điện thoại, tivi không?. Tôi chuyển phôi được 5 ngày, có cần thiết phải kiêng điện thoại và ti vi không thưa bác sĩ? Nếu cứ nằm hoặc ngồi không thì tinh thần bí bách không thể thoải mái được bác sĩ ạ. Chị Kim Liên, 45 Tuổi Thái Bình",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2929,"Buồng trứng đa nang thì có nang tốt được không?. Thưa bác sĩ! Hôm nay em bắt đầu tiêm kích trứng mũi đầu tiên. Kết quả em siêu âm là niêm mạc 8 mm. Buồng trứng phải 14 nang, buồng trứng trái 16 nang là tốt hay xấu ạ? Buồng trứng đa nang thì có nang tốt được không và em phải làm sao? Bác sĩ tư vấn giúp em ạ! Trần Thị Mỹ Linh - 30 tuổi - TP.Vũng Tàu",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2930,"Số lượng phôi nên chuyển trong mỗi lần thụ tinh trong ống nghiệm?. Bác sĩ ơi, vì sao phải giới hạn số lượng phôi chuyển? Nên chuyển bao nhiêu phôi trong 1 lần IVF? Chị Hà Lan – 34 tuổi Quảng Ninh",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2931,"Chế độ ăn uống sinh hoạt trong thời gian tiêm kích trứng. Bác sĩ cho em hỏi là trong thời gian kích trứng thì ăn uống, sinh hoạt ra sao để trứng tốt ạ? Em cảm ơn bác sĩ! Nguyễn Thị Nam Phương - Q.Cầu Giấy - Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2932,"Bị ho nhiều có chuyển phôi được không?. Em bị ho nhiều thì có chuyển phôi được không? Em sợ cơn ho ảnh hưởng đến khả năng phôi bám vào thành tử cung. Mong bác sĩ tư vấn giúp, em xin cám ơn ạ. Chị Bảo Vy – 42 Tuổi Q. Long Biên, Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2933,"Số nang noãn bao nhiêu là bình thường?. Chào BS! Tôi tiêm kích trứng 5 ngày, xét nghiệm E2 là 1630pmol, LH 1,3. Siêu âm hai bên được tổng cộng 8 nang từ 8 – 10. Bác sĩ cho tôi hỏi số nang của tôi có bé quá không? Số nang bao nhiêu là bình thường và làm sao để có nang đẹp? Cảm ơn BS! Hà Thị Vỹ - 33 tuổi - H.Long Biên - Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2934,"Có nên kiêng đặt thuốc khi làm thủ thuật?. Bác sĩ ơi, trong buổi sáng làm thủ thuật, mình có nên kiêng đặt thuốc không vì bác sĩ sẽ làm thủ thuật ở âm đạo? Em cám ơn Bác sĩ. Chị Hải Hà – 45 tuổi Đồng Nai",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2935,Quá kích buồng trứng có nguy hiểm không?. Thưa BS! Hiện tượng quá kích buồng trứng là như thế nào? Có nguy hiểm hay không? Mong bác sĩ tư vấn giúp ạ! Hoàng Thị Mai Linh - 30 tuổi – Lai Châu,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2936,"Khi nào mới truyền giảm co trước chuyển khi phôi?. Thưa bác sĩ, em thấy có 1 chị truyền giảm co trước chuyển khi phôi. Tại sao em không được bác sĩ chỉ định ạ? Chị Phương Nhi - 42 Tuổi Tp. Hải Phòng",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2937,Tự tiêm thuốc kích trứng như thế nào cho hiệu quả nhất?. Thưa BS! Tôi tự tiêm thuốc kích trứng ở nhà. Bác sĩ cho tôi hỏi là tiêm thuốc kích trứng hàng ngày có bắt buộc phải tiêm đúng giờ không? Nên tiêm như thế nào là tốt và hiệu quả nhất? Cảm ơn bác sĩ! Đặng Thị Mơ - 35 tuổi - Q.Ninh Kiều - TP.Cần Thơ,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2938,Thuốc kích trứng dạng uống và tiêm có gì khác nhau?. Vì sao các bệnh nhân khác thì dùng thuốc tiêm kích trứng còn tôi thì lại dùng thuốc uống. Hai loại thuốc này có gì khác nhau không? Mong bác sĩ trả lời giúp. Lê Thị Minh Nga - H.Gia Lâm - Hà Nội,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2939,"Tại sao chuyển phôi bị thất bại?. Em chuyển phôi ngày 5 được 2 lần. Phôi tốt, niêm mạc đẹp, nhưng vẫn thất bại. Bác sĩ có thể cho em biết nguyên nhân do đâu không? qua tìm hiểu em biết ở BV Tâm Anh có tỷ lệ IVF cao nên em muốn chuyển sang làm IVF tại đây nhưng em đang còn phôi ở BV cũ. Nếu em chuyển phôi sang BV Tâm Anh thì có ảnh hưởng gì đến phôi không? Em còn 3 phôi ngày 5, 2 phôi tốt và 1 phôi trung bình thì nên chuyển mấy phôi thưa bác sĩ? Chị Minh Vy – 42 tuổi Q. Từ Liêm - Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2940,Quên tiêm thuốc kích trứng có ảnh hưởng gì không?. Bác sĩ vui lòng cho tôi hỏi: Tôi tiêm thuốc kích trứng ngày thứ 6 nhưng hôm qua tôi quên thuốc thì có ảnh hưởng gì không? Hôm nay tôi tiêm bù cả 2 ngày được không ạ? Nhờ bác sĩ giải đáp giúp. Cảm ơn bác sĩ! Võ Minh Hương - 37 tuổi - Nghệ An,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2941,"Cách chuẩn bị niêm mạc để chuyển phôi trữ. Chu kỳ vừa rồi em theo dõi niêm mạc nhưng xuất hiện dịch, và niêm mạc không đẹp nên bị huỷ. Bác sĩ hẹn đến chu kỳ tiếp sẽ lên theo dõi lại. Bác sĩ cho em hỏi em có cần phải ăn uống thêm gì để niêm mạc đẹp không? Niêm mạc bao nhiêu thì đủ tiêu chuẩn chuyển phôi ạ? Em cảm ơn bác sĩ Lê Hoàng. Chị Lê Linh - 35 Tuổi Quảng Bình",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2942,Xử lý khi tiêm nhầm thuốc kích trứng vào bắp tay. Thưa BS! Theo hướng dẫn sử dụng của tiêm thuốc kích trứng là tiêm dưới da bụng nhưng tôi về nhà tiêm nhầm vào bắp tay. Tôi phải xử lý như thế nào? Chân thành cảm ơn bác sĩ! Đặng Mỹ Kim - 35 tuổi - Thái Bình,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2943,"Có thể đi làm sau chuyển phôi không?. Bác sĩ ơi, sau khi chuyển phôi em có thể đi làm bình thường được không ạ? Chị Minh Nhi - 39 tuổi Tp. Huế",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2944,Sau chuyển phôi nên ăn gì và kiêng gì?. Xin bác sĩ Lê Hoàng vui lòng chia sẻ giúp là sau chuyển phôi nên ăn gì và kiêng gì ạ? Em sắp chuyển phôi mà bối rối quá vì chưa có kinh nghiệm. Em cảm ơn bác sĩ rất nhiều! Chị Bảo Hoa - 37 tuổi Q. Hoàng Mai - Hà Nội,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2945,"Tác dụng phụ của thuốc kích trứng. Chào Bác Sĩ! Có thông tin cho rằng tiêm kích trứng nhiều thì sẽ làm suy buồng trứng, tăng khả năng ung thư. Xin bác sĩ giải đáp giúp ạ! Vương Thu Ngân - Q.5 - TP.HCM",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2946,"Triệu chứng khi tiêm kích trứng. Tôi tiêm kích trứng được 7 ngày và thấy rất đầy bụng, ấm ách, có lúc khó thở, như thế có vấn đề gì không thưa bác sĩ! Tôi đang rất lo lắng, rất mong bác sĩ giải đáp! Nguyễn Kim Oanh - 37 tuổi - Quảng Bình",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2947,Tiêm thuốc kích trứng làm thụ tinh ống nghiệm trong bao lâu?. Thưa BS! Tiêm thuốc kích trứng làm IVF trong bao lâu? Có đau không? Tôi có thể tự tiêm ở nhà hay là có thuốc dạng uống không ạ? Nhờ bác sĩ tư vấn giúp ạ! Hà Thị Lệ Quyên - 35 tuổi - Thái Nguyên,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2948,Nên chuyển phôi ngày 5 hay chuyển phôi tươi?. Em nghe các mẹ nói là làm IVF ở Bệnh viện Tâm Anh có tỷ lệ thành công cao nên cuối tháng em làm IVF ở đây. Em có một thắc mắc là: Có nên nuôi phôi ngày 5 không hay chuyển phôi tươi luôn thưa bác sĩ! Lâm Thị Vỹ - 34 tuổi - Hà Tĩnh,Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2949,"Liệu pháp PESA/TESE cho người không có tinh trùng?. Thưa bác sĩ! Tôi năm nay 30 tuổi, chưa lập gia đình. Giáo sư Trần Quán Anh ở bệnh viện Tâm Anh khi khám cho tôi thì kết luận là không có tinh trùng trong tinh dịch (Azoospermia). Tôi đã theo khám và chữa được hơn một năm. Bác sĩ cho tôi hỏi: - Tôi có thể sinh thiết tinh hoàn kiểm tra xem có khả năng có con bằng thụ tinh ống nghiệm không? Phía Bệnh viện Tâm Anh có thực hiện PESA/TESE? - Liệu pháp PESA/TESE có khiến tôi gặp rủi ro không? Nếu có, thì làm sao để tôi biết là tôi vẫn có thể có con của chính mình hay là bất sản hoàn toàn? Tôi xin chân thành cảm ơn! Bùi Hữu Tuấn - 30 tuổi - Q.Ba Đình - Hà Nội",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2950,"AMH thấp có làm IVF được không? Thủ tục xin trứng như thế nào?. Thưa bác sĩ! Em có AMH cực thấp - nhỏ hơn 0.08 ng/ml. Các bác sĩ tuyến dưới có khuyên em nên ra BV Tâm Anh, Hà Nội để xin trứng. Bác sĩ tư vấn giúp em: Nếu em vẫn muốn sử dụng trứng của mình để IVF thì có cơ hội thành công không? Nếu phải xin trứng, bác sĩ cho em hỏi phải liên hệ ở đâu bởi vì em không muốn xin người thân và quen biết. Xin chân thành cảm ơn bác sĩ. Trương Thị Mỹ Dung - 35 tuổi - TP.Hải Phòng",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2951,"Quy trình thụ tinh IVF và khả năng thành công sau khi IUI thất bại. Em sinh năm 1984, mong con 10 năm và đã IUI 8 lần nhưng đều thất bại. Khi đi khám hiếm muộn thì được chẩn đoán là vợ tắc 2 vòi trứng và chồng tinh trùng yếu. Nếu em làm IVF thì phải làm những bước nào, khả năng thành công là bao nhiêu? Xin chân thành cám ơn. Nguyễn Bảo Ngọc - 34 tuổi - Lào Cai",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2952,"Thủ tục khám hiếm muộn cho người nước ngoài. Thưa Bác sĩ! Em năm nay 27 tuổi, chồng em 45 tuổi. 2 vợ chồng em ở nước ngoài nhưng em muốn về Việt Nam để làm IVF. Tình trạng của em là: bị tắc ống dẫn trứng (đã phẫu thuật cách đây 2 tháng). Em có cần đem hồ sơ về không? Hay là phải khám lại từ đầu ạ? Chồng em có cần về nước khám hiếm muộn luôn không? Em cảm ơn bác sĩ ạ! Cathy Nguyễn - 27 tuổi - California - Mỹ",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2953,"Sàng lọc phôi là gì, có ảnh hưởng đến chất lượng phôi không?. Thưa bác sĩ! Tôi được biết bệnh viện Tâm Anh có kỹ thuật sàng lọc phôi. Bác sĩ cho hỏi sàng lọc phôi thực chất là gì? Chi phí bao nhiêu và kỹ thuật này có ảnh hưởng đến chất lượng phôi không? Cảm ơn bác sĩ! (Võ Việt Anh - 32 tuổi - TP.Đà Lạt)",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2954,Không có tinh trùng có làm được thụ tinh ống nghiệm không?. Thưa Bác sĩ! Tôi không có tinh trùng có làm được IVF không? Bệnh viện có những kỹ thuật nào hỗ trợ cho người không có tinh trùng không ạ? (Hồ Anh Tuấn - 29 tuổi - Thái Nguyên),Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2955,"Sau chuyển phôi có cần nằm một chỗ không?. Thưa bác sĩ! Khi thực hiện các thủ thuật chọc trứng, chuyển phôi, có cần nằm 1 chỗ không? Tôi có cần phải nghỉ việc để làm IVF không? Nếu tôi sinh hoạt bình thường có sợ ảnh hưởng đến kết quả IVF không? Cảm ơn bác sĩ! (Hồ Thị Phương Mai - 31 tuổi - TP.Đà Nẵng)",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2956,"Quy trình thụ tinh ống nghiệm IVF cụ thể như thế nào?. Thưa bác sĩ! Quá trình thực hiện IVF có thể bắt đầu từ khi nào, diễn ra trong bao lâu và thời gian thực hiện trong bao lâu? Mong bác sĩ giải đáp giúp ạ! (Võ Thanh Lâm - 37 tuổi - TP.Biên Hòa - Đồng Nai)",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2957,"Vô sinh thứ phát làm IVF thất bại, có nên nội soi tìm nguyên nhân?. Thưa bác sĩ! Hai vợ chồng tôi năm nay 38 tuổi. Chúng tôi đã có 1 bé gái đã 13 tuổi; sau khi sinh con, khoảng 1 năm sau tôi bị ""vỡ kế hoạch"" & đã giải quyết vì các bác sĩ cảnh báo có con sớm ảnh hưởng đến vết mổ lấy thai cũ. Sau đó chúng tôi thả nhưng mãi không có con. Tôi đã làm IVF 5 lần nhưng vẫn thất bại, bây giờ tôi muốn mổ nội soi tìm nguyên nhân, vậy thời điểm nào là thích hợp để mổ? Trường hợp của tôi còn hy vọng có con không thưa bác sĩ?",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2958,"Nên tiếp tục thực hiện phương pháp IUI hay chuyển qua IVF?. Thưa bác sĩ! Em năm nay 31 tuổi và lấy chồng được 3 năm mà chưa có con. Em từng bị thai lưu cách đây 1 năm. Tháng 7 vừa rồi em có làm IUI nhưng thất bại. AMH của em chỉ được 1,29, đi soi trứng hàng tháng được 10 - 11 nang. Chồng em tinh trùng bình thường chỉ được 3%. Em nên tiếp tục thực hiện IUI hay chuyển qua IVF? Vợ chồng em ăn uống như thế nào để cải thiện AMH hoặc tăng tinh trùng ạ! (Võ Thiên Kim - 31 tuổi - TP.Vinh)",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2959,"Bị dính buồng tử cung có làm IVF được không?. Thưa bác sĩ! Em bị thai lưu 11 tuần vào tháng 4 năm nay. Em được cho đặt thuốc để bé ra tự nhiên rồi nạo buồng tử cung lấy nhau thai. Không may, em bị dính buồng tử cung. Trường hợp của em phải mổ nội soi hay mổ mở? Có đau không ạ? Sau khi mổ xong thì em có thể có thai tự nhiên không ạ? Nhờ bác sĩ tư vấn giúp. (Trần Thị Mỹ Dung - 28 tuổi - Hà Tĩnh)",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
tamanh_2960,"Tắc vòi tử cung ứ dịch làm thụ tinh ống nghiệm có được không?. Thưa bác sĩ! Em 32 tuổi và kết hôn 6 năm nhưng chưa có con. Bác sĩ chẩn đoán em bị tắc 2 vòi tử cung, ứ dịch lớn và được chỉ định thực hiện thụ tinh ống nghiệm. Xin hỏi bác sĩ, em có cần phẫu thuật cắt vòi tử cung rồi mới chuyển phôi không? Em cảm ơn bác sĩ ạ. (Dương Minh Tâm - 32 tuổi - Q.Tây Hồ - Hà Nội)",Trung tâm Hỗ trợ sinh sản,reproductive_endocrinology,tamanh
